prev_id	curr_id	n	prev_title	curr_title	type
1371922	7156876	17	Aftermath_(The_Rolling_Stones_album)	(I_Can't_Get_No)_Satisfaction	other
352525	7156876	11	Bill_Wyman	(I_Can't_Get_No)_Satisfaction	link
3382	7156876	21	Britney_Spears	(I_Can't_Get_No)_Satisfaction	link
22340721	7156876	15	Be_Stiff	(I_Can't_Get_No)_Satisfaction	link
9130	7156876	47	Devo	(I_Can't_Get_No)_Satisfaction	link
309682	7156876	11	Altamont_Free_Concert	(I_Can't_Get_No)_Satisfaction	link
""	7156876	5522	other-google	(I_Can't_Get_No)_Satisfaction	other
""	7156876	646	other-wikipedia	(I_Can't_Get_No)_Satisfaction	other
""	7156876	27	other-twitter	(I_Can't_Get_No)_Satisfaction	other
""	7156876	642	other-empty	(I_Can't_Get_No)_Satisfaction	other
695780	7156876	18	Casino_(film)	(I_Can't_Get_No)_Satisfaction	link
1931682	7156876	34	Are_We_Not_Men?_We_Are_Devo!	(I_Can't_Get_No)_Satisfaction	link
4699187	7156876	25	Aretha_Franklin_discography	(I_Can't_Get_No)_Satisfaction	link
160400	7156876	38	1965_in_music	(I_Can't_Get_No)_Satisfaction	link
21501511	7156876	10	Adam_Lambert	(I_Can't_Get_No)_Satisfaction	link
11237073	7156876	34	Chain_of_Fools	(I_Can't_Get_No)_Satisfaction	link
2792020	7156876	38	Big_Hits_(High_Tide_and_Green_Grass)	(I_Can't_Get_No)_Satisfaction	link
4082868	7156876	18	Dare_to_Be_Stupid_(song)	(I_Can't_Get_No)_Satisfaction	link
30356650	7156876	40	Billboard_Year-End_Hot_100_singles_of_1965	(I_Can't_Get_No)_Satisfaction	link
1215338	7156876	42	Like_a_Rolling_Stone	(I_Can't_Get_No)_Satisfaction	other
1730307	7156876	47	List_of_Super_Bowl_halftime_shows	(I_Can't_Get_No)_Satisfaction	link
543328	7156876	37	List_of_Billboard_Hot_100_number-one_singles_of_1965	(I_Can't_Get_No)_Satisfaction	link
902517	7156876	19	Forty_Licks	(I_Can't_Get_No)_Satisfaction	link
3474384	7156876	12	I_Got_You_Babe	(I_Can't_Get_No)_Satisfaction	link
655613	7156876	15	Jonathan_King	(I_Can't_Get_No)_Satisfaction	link
6010215	7156876	120	Get_Off_of_My_Cloud	(I_Can't_Get_No)_Satisfaction	link
124802	7156876	19	Hard_rock	(I_Can't_Get_No)_Satisfaction	link
219101	7156876	13	Jumpin'_Jack_Flash	(I_Can't_Get_No)_Satisfaction	link
10041386	7156876	24	Jagger/Richards	(I_Can't_Get_No)_Satisfaction	link
41267903	7156876	26	List_of_songs_recorded_by_The_Rolling_Stones	(I_Can't_Get_No)_Satisfaction	link
31547882	7156876	565	List_of_songs_considered_the_best	(I_Can't_Get_No)_Satisfaction	link
""	7156876	197	other-yahoo	(I_Can't_Get_No)_Satisfaction	other
1591139	7156876	41	Otis_Blue/Otis_Redding_Sings_Soul	(I_Can't_Get_No)_Satisfaction	link
23616549	7156876	47	Otis_Redding_discography	(I_Can't_Get_No)_Satisfaction	link
586330	7156876	13	Mr._Tambourine_Man	(I_Can't_Get_No)_Satisfaction	link
32817065	7156876	14	Otis_Redding	(I_Can't_Get_No)_Satisfaction	link
26552	7156876	21	Roy_Orbison	(I_Can't_Get_No)_Satisfaction	link
180339	7156876	11	Ostinato	(I_Can't_Get_No)_Satisfaction	link
1768557	7156876	29	Mongoloid_(song)	(I_Can't_Get_No)_Satisfaction	link
1006212	7156876	244	Out_of_Our_Heads	(I_Can't_Get_No)_Satisfaction	link
57187	7156876	52	Mick_Jagger	(I_Can't_Get_No)_Satisfaction	link
15580374	7156876	64	Main_Page	(I_Can't_Get_No)_Satisfaction	other
""	7156876	492	other-other	(I_Can't_Get_No)_Satisfaction	other
1746444	7156876	12	The_Rolling_Stones_(album)	(I_Can't_Get_No)_Satisfaction	link
""	7156876	217	other-bing	(I_Can't_Get_No)_Satisfaction	other
4785963	7156876	27	Wild_Horses_(The_Rolling_Stones_song)	(I_Can't_Get_No)_Satisfaction	link
1070780	7156876	30	Songs_of_the_Century	(I_Can't_Get_No)_Satisfaction	link
294853	7156876	16	Snakefinger	(I_Can't_Get_No)_Satisfaction	link
29605	7156876	64	Syncopation	(I_Can't_Get_No)_Satisfaction	link
2642832	7156876	13	Start_Me_Up	(I_Can't_Get_No)_Satisfaction	link
30629	7156876	42	The_Residents	(I_Can't_Get_No)_Satisfaction	link
757602	7156876	10	The_Third_Reich_'n_Roll	(I_Can't_Get_No)_Satisfaction	link
690264	26012082	60	Baptism_(Lenny_Kravitz_album)	(I_Can't_Make_It)_Another_Day	link
24034188	26012082	14	List_of_songs_recorded_by_Michael_Jackson	(I_Can't_Make_It)_Another_Day	link
165567	26012082	10	Lenny_Kravitz	(I_Can't_Make_It)_Another_Day	link
20697523	26012082	12	Lenny_Kravitz_discography	(I_Can't_Make_It)_Another_Day	link
3022923	26012082	18	Michael_Jackson_singles_discography	(I_Can't_Make_It)_Another_Day	link
29478049	26012082	106	Michael_(album)	(I_Can't_Make_It)_Another_Day	link
""	26012082	25	other-empty	(I_Can't_Make_It)_Another_Day	other
""	26012082	86	other-google	(I_Can't_Make_It)_Another_Day	other
""	8810047	16	other-other	(I_Don't_Know_Why)_But_I_Do	other
""	8810047	252	other-google	(I_Don't_Know_Why)_But_I_Do	other
""	8810047	17	other-wikipedia	(I_Don't_Know_Why)_But_I_Do	other
""	8810047	22	other-empty	(I_Don't_Know_Why)_But_I_Do	other
6589671	8810047	16	Bobby_Charles	(I_Don't_Know_Why)_But_I_Do	link
1441938	8810047	76	"Clarence_\"Frogman\"_Henry"	(I_Don't_Know_Why)_But_I_Do	link
4175458	8810047	94	Forrest_Gump_(soundtrack)	(I_Don't_Know_Why)_But_I_Do	link
14229534	8810047	21	I_Don't_Know_Why	(I_Don't_Know_Why)_But_I_Do	link
""	14966721	72	other-google	(I_Got_No_Kick_Against)_Modern_Jazz	other
""	14966721	11	other-empty	(I_Got_No_Kick_Against)_Modern_Jazz	other
""	5483274	4095	other-google	(I_Just)_Died_in_Your_Arms	other
""	5483274	192	other-wikipedia	(I_Just)_Died_in_Your_Arms	other
""	5483274	122	other-other	(I_Just)_Died_in_Your_Arms	other
""	5483274	101	other-bing	(I_Just)_Died_in_Your_Arms	other
18150167	5483274	55	Nick_Van_Eede	(I_Just)_Died_in_Your_Arms	link
9317276	5483274	59	Relax,_Take_It_Easy	(I_Just)_Died_in_Your_Arms	link
15580374	5483274	52	Main_Page	(I_Just)_Died_in_Your_Arms	other
2299281	5483274	41	Roberto_Zanetti	(I_Just)_Died_in_Your_Arms	link
23002264	5483274	43	Hot_Tub_Time_Machine	(I_Just)_Died_in_Your_Arms	link
1309729	5483274	87	Grand_Theft_Auto:_Vice_City_soundtrack	(I_Just)_Died_in_Your_Arms	link
6937139	5483274	17	Hot_Rod_(film)	(I_Just)_Died_in_Your_Arms	link
34546512	5483274	12	List_of_Billboard_Hot_100_number-one_singles_of_the_1980s	(I_Just)_Died_in_Your_Arms	link
615893	5483274	58	List_of_Billboard_Hot_100_number-one_singles_of_1987	(I_Just)_Died_in_Your_Arms	link
2778137	5483274	87	Broadcast_(Cutting_Crew_album)	(I_Just)_Died_in_Your_Arms	link
28362171	5483274	25	Billboard_Year-End_Hot_100_singles_of_1987	(I_Just)_Died_in_Your_Arms	other
40658414	5483274	38	Jeff_Gutt	(I_Just)_Died_in_Your_Arms	link
12588691	5483274	12	Kevin_MacMichael	(I_Just)_Died_in_Your_Arms	link
1017433	5483274	583	Cutting_Crew	(I_Just)_Died_in_Your_Arms	link
10968699	5483274	19	List_of_songs_banned_by_the_BBC	(I_Just)_Died_in_Your_Arms	link
""	5483274	101	other-yahoo	(I_Just)_Died_in_Your_Arms	other
21595922	5483274	11	The_Best_Rock_Ballads..._Ever!	(I_Just)_Died_in_Your_Arms	link
""	5483274	270	other-empty	(I_Just)_Died_in_Your_Arms	other
""	32588539	39	other-empty	(I_Like)_The_Way_You_Love_Me	other
29478049	32588539	153	Michael_(album)	(I_Like)_The_Way_You_Love_Me	link
41166325	32588539	56	All_in_Your_Name	(I_Like)_The_Way_You_Love_Me	link
32871339	32588539	10	Monster_(Michael_Jackson_song)	(I_Like)_The_Way_You_Love_Me	link
1876559	32588539	26	The_Ultimate_Collection_(Michael_Jackson_album)	(I_Like)_The_Way_You_Love_Me	link
""	32588539	12	other-wikipedia	(I_Like)_The_Way_You_Love_Me	other
""	32588539	172	other-google	(I_Like)_The_Way_You_Love_Me	other
24034188	32588539	17	List_of_songs_recorded_by_Michael_Jackson	(I_Like)_The_Way_You_Love_Me	link
33196332	10953723	16	Unforgettable_(Nat_King_Cole_album)	(I_Love_You)_For_Sentimental_Reasons	link
""	10953723	22	other-bing	(I_Love_You)_For_Sentimental_Reasons	other
""	10953723	20	other-other	(I_Love_You)_For_Sentimental_Reasons	other
3314611	10953723	37	Sam_Cooke_discography	(I_Love_You)_For_Sentimental_Reasons	link
34546270	10953723	10	List_of_Billboard_number-one_singles_of_the_1940s	(I_Love_You)_For_Sentimental_Reasons	link
5989337	10953723	36	List_of_Billboard_number-one_singles_of_1947	(I_Love_You)_For_Sentimental_Reasons	link
16277948	10953723	17	I'll_Come_Running_Back_to_You	(I_Love_You)_For_Sentimental_Reasons	link
12711287	10953723	13	For_Sentimental_Reasons_(Nat_King_Cole_album)	(I_Love_You)_For_Sentimental_Reasons	link
""	10953723	56	other-empty	(I_Love_You)_For_Sentimental_Reasons	other
2236329	10953723	11	The_Parent_Trap_(1998_film)	(I_Love_You)_For_Sentimental_Reasons	link
""	10953723	26	other-yahoo	(I_Love_You)_For_Sentimental_Reasons	other
""	10953723	550	other-google	(I_Love_You)_For_Sentimental_Reasons	other
""	10953723	50	other-wikipedia	(I_Love_You)_For_Sentimental_Reasons	other
""	43315360	18	other-wikipedia	(I_Wanna)_Channing_All_Over_Your_Tatum	other
""	43315360	585	other-google	(I_Wanna)_Channing_All_Over_Your_Tatum	other
""	43315360	29	other-empty	(I_Wanna)_Channing_All_Over_Your_Tatum	other
21409938	43315360	224	Gabourey_Sidibe	(I_Wanna)_Channing_All_Over_Your_Tatum	link
41050394	43315360	26	Miley_Cyrus_videography	(I_Wanna)_Channing_All_Over_Your_Tatum	link
""	25386035	14	other-empty	(I_Want_to)_Come_Home	other
17624772	25386035	35	Everybody's_Fine_(2009_film)	(I_Want_to)_Come_Home	other
""	25386035	87	other-google	(I_Want_to)_Come_Home	other
1355831	25386035	55	Paul_McCartney_discography	(I_Want_to)_Come_Home	link
38339203	25386035	30	Spirit_in_the_Room	(I_Want_to)_Come_Home	link
7990428	11764741	36	Whatever_Gets_You_Through_the_Day	(I_Wish_I_Knew_How_It_Would_Feel_to_Be)_Free_/_One	link
""	11764741	120	other-google	(I_Wish_I_Knew_How_It_Would_Feel_to_Be)_Free_/_One	other
""	11764741	15	other-empty	(I_Wish_I_Knew_How_It_Would_Feel_to_Be)_Free_/_One	other
8544478	11764741	36	Lighthouse_Family_discography	(I_Wish_I_Knew_How_It_Would_Feel_to_Be)_Free_/_One	link
""	3845383	691	other-google	(If_Loving_You_Is_Wrong)_I_Don't_Want_to_Be_Right	other
""	3845383	49	other-wikipedia	(If_Loving_You_Is_Wrong)_I_Don't_Want_to_Be_Right	other
""	3845383	11	other-twitter	(If_Loving_You_Is_Wrong)_I_Don't_Want_to_Be_Right	other
""	3845383	52	other-bing	(If_Loving_You_Is_Wrong)_I_Don't_Want_to_Be_Right	other
3845034	3845383	104	Luther_Ingram	(If_Loving_You_Is_Wrong)_I_Don't_Want_to_Be_Right	link
15580374	3845383	20	Main_Page	(If_Loving_You_Is_Wrong)_I_Don't_Want_to_Be_Right	other
""	3845383	63	other-other	(If_Loving_You_Is_Wrong)_I_Don't_Want_to_Be_Right	other
18210664	3845383	11	Isaac_Hayes_discography	(If_Loving_You_Is_Wrong)_I_Don't_Want_to_Be_Right	link
12632936	3845383	13	Caught_Up_(Millie_Jackson_album)	(If_Loving_You_Is_Wrong)_I_Don't_Want_to_Be_Right	link
212057	3845383	22	Foot_Loose_&_Fancy_Free	(If_Loving_You_Is_Wrong)_I_Don't_Want_to_Be_Right	link
14678963	3845383	20	Barbara_Mandrell_discography	(If_Loving_You_Is_Wrong)_I_Don't_Want_to_Be_Right	link
1617538	3845383	37	Barbara_Mandrell	(If_Loving_You_Is_Wrong)_I_Don't_Want_to_Be_Right	link
30285834	3845383	15	Billboard_Year-End_Hot_100_singles_of_1972	(If_Loving_You_Is_Wrong)_I_Don't_Want_to_Be_Right	link
""	3845383	30	other-yahoo	(If_Loving_You_Is_Wrong)_I_Don't_Want_to_Be_Right	other
""	3845383	87	other-empty	(If_Loving_You_Is_Wrong)_I_Don't_Want_to_Be_Right	other
2992496	3845383	49	Millie_Jackson	(If_Loving_You_Is_Wrong)_I_Don't_Want_to_Be_Right	link
5717940	3845383	21	Rod_Stewart_discography	(If_Loving_You_Is_Wrong)_I_Don't_Want_to_Be_Right	link
""	6852669	17	other-empty	(If_Paradise_Is)_Half_as_Nice	other
""	6852669	13	other-other	(If_Paradise_Is)_Half_as_Nice	other
""	6852669	13	other-bing	(If_Paradise_Is)_Half_as_Nice	other
""	6852669	10	other-wikipedia	(If_Paradise_Is)_Half_as_Nice	other
""	6852669	197	other-google	(If_Paradise_Is)_Half_as_Nice	other
2688251	6852669	22	Andy_Fairweather_Low	(If_Paradise_Is)_Half_as_Nice	link
1129509	6852669	153	Amen_Corner_(band)	(If_Paradise_Is)_Half_as_Nice	link
1148574	6852669	11	List_of_UK_Singles_Chart_number_ones_of_the_1960s	(If_Paradise_Is)_Half_as_Nice	link
21031256	24032181	46	Odette_Annable	(If_You're_Wondering_If_I_Want_You_To)_I_Want_You_To	link
23973067	24032181	123	Raditude	(If_You're_Wondering_If_I_Want_You_To)_I_Want_You_To	link
""	24032181	135	other-empty	(If_You're_Wondering_If_I_Want_You_To)_I_Want_You_To	other
33308	24032181	14	Weezer	(If_You're_Wondering_If_I_Want_You_To)_I_Want_You_To	link
12505899	24032181	47	Weezer_discography	(If_You're_Wondering_If_I_Want_You_To)_I_Want_You_To	link
""	24032181	362	other-google	(If_You're_Wondering_If_I_Want_You_To)_I_Want_You_To	other
""	24032181	20	other-wikipedia	(If_You're_Wondering_If_I_Want_You_To)_I_Want_You_To	other
17161541	24032181	53	Dreamin'_(Weezer_song)	(If_You're_Wondering_If_I_Want_You_To)_I_Want_You_To	link
50350	16099650	46	Ella_Fitzgerald	(If_You_Can't_Sing_It)_You'll_Have_to_Swing_It_(Mr._Paganini)	link
3559755	16099650	32	Ella_Fitzgerald_discography	(If_You_Can't_Sing_It)_You'll_Have_to_Swing_It_(Mr._Paganini)	link
""	16099650	18	other-wikipedia	(If_You_Can't_Sing_It)_You'll_Have_to_Swing_It_(Mr._Paganini)	other
""	16099650	133	other-google	(If_You_Can't_Sing_It)_You'll_Have_to_Swing_It_(Mr._Paganini)	other
""	16099650	19	other-empty	(If_You_Can't_Sing_It)_You'll_Have_to_Swing_It_(Mr._Paganini)	other
""	41439012	21	other-empty	(Last_Night)_I_Didn't_Get_to_Sleep_at_All	other
""	41439012	26	other-wikipedia	(Last_Night)_I_Didn't_Get_to_Sleep_at_All	other
""	41439012	136	other-google	(Last_Night)_I_Didn't_Get_to_Sleep_at_All	other
4490635	41439012	13	Tony_Macaulay	(Last_Night)_I_Didn't_Get_to_Sleep_at_All	link
83105	41439012	141	The_5th_Dimension	(Last_Night)_I_Didn't_Get_to_Sleep_at_All	link
""	41439012	10	other-other	(Last_Night)_I_Didn't_Get_to_Sleep_at_All	other
30285834	41439012	16	Billboard_Year-End_Hot_100_singles_of_1972	(Last_Night)_I_Didn't_Get_to_Sleep_at_All	link
""	2231774	12	other-google	(Last_Night_We_Were)_The_Delicious_Wolves	other
350268	2231774	55	Hawksley_Workman	(Last_Night_We_Were)_The_Delicious_Wolves	link
""	22637648	14	other-empty	(Life_May_Be)_A_Big_Insanity	other
""	22637648	17	other-google	(Life_May_Be)_A_Big_Insanity	other
22558746	22637648	17	Hiroshima_(song)	(Life_May_Be)_A_Big_Insanity	link
17071361	22637648	10	Sandra_discography	(Life_May_Be)_A_Big_Insanity	link
23309606	""	20	Worzel_Gummidge_(TV_series)	(List_of_Worzel_Gummidge_episodes)	redlink
17260995	17252562	28	You're_My_Everything	(Loneliness_Made_Me_Realize)_It's_You_That_I_Need	link
1406797	17252562	10	The_Temptations_discography	(Loneliness_Made_Me_Realize)_It's_You_That_I_Need	link
""	17252562	17	other-google	(Loneliness_Made_Me_Realize)_It's_You_That_I_Need	other
23815760	39811173	10	Steve_Harley_discography	(Love)_Compared_with_You	link
""	29370852	141	other-google	(Love_Moves_in)_Mysterious_Ways	other
""	29370852	14	other-wikipedia	(Love_Moves_in)_Mysterious_Ways	other
""	29370852	17	other-empty	(Love_Moves_in)_Mysterious_Ways	other
1938841	29370852	23	Julia_Fordham	(Love_Moves_in)_Mysterious_Ways	link
31525	10727434	166	Germs_(band)	(MIA):_The_Complete_Anthology	link
3080508	10727434	16	Lexicon_Devil	(MIA):_The_Complete_Anthology	link
3080345	10727434	62	(GI)	(MIA):_The_Complete_Anthology	link
""	10727434	14	other-empty	(MIA):_The_Complete_Anthology	other
276936	10727434	20	Pat_Smear	(MIA):_The_Complete_Anthology	link
""	10727434	109	other-google	(MIA):_The_Complete_Anthology	other
""	24212272	17	other-wikipedia	(Mama)_He_Treats_Your_Daughter_Mean	other
""	24212272	188	other-google	(Mama)_He_Treats_Your_Daughter_Mean	other
147308	24212272	71	Ruth_Brown	(Mama)_He_Treats_Your_Daughter_Mean	link
""	24212272	19	other-empty	(Mama)_He_Treats_Your_Daughter_Mean	other
1561706	15498846	10	Face_the_Heat	(Marie's_the_Name)_His_Latest_Flame	link
34787239	15498846	43	Elvis_Presley_singles_discography	(Marie's_the_Name)_His_Latest_Flame	link
9288	15498846	38	Elvis_Presley	(Marie's_the_Name)_His_Latest_Flame	link
""	15498846	57	other-empty	(Marie's_the_Name)_His_Latest_Flame	other
""	15498846	22	other-bing	(Marie's_the_Name)_His_Latest_Flame	other
""	15498846	20	other-other	(Marie's_the_Name)_His_Latest_Flame	other
1035517	15498846	35	Rank_(album)	(Marie's_the_Name)_His_Latest_Flame	other
""	15498846	43	other-wikipedia	(Marie's_the_Name)_His_Latest_Flame	other
""	15498846	413	other-google	(Marie's_the_Name)_His_Latest_Flame	other
""	15498846	11	other-yahoo	(Marie's_the_Name)_His_Latest_Flame	other
1316148	15498846	17	ELV1S	(Marie's_the_Name)_His_Latest_Flame	link
165832	15498846	14	Doc_Pomus	(Marie's_the_Name)_His_Latest_Flame	link
14915598	15498846	27	Little_Sister_(Elvis_Presley_song)	(Marie's_the_Name)_His_Latest_Flame	link
31508543	15498846	22	List_of_songs_recorded_by_Elvis_Presley	(Marie's_the_Name)_His_Latest_Flame	link
37573238	15498846	20	List_of_songs_recorded_by_The_Smiths	(Marie's_the_Name)_His_Latest_Flame	link
26128153	15498846	33	I_Feel_So_Bad	(Marie's_the_Name)_His_Latest_Flame	link
573683	""	40	Baron_Howard_de_Walden	(Mary)_Hazel_(Caridwen)_Czernin,_10th_Baroness_Howard_de_Walden	redlink
""	17435887	26	other-empty	(Meet)_The_Flintstones	other
17558630	17435887	67	The_B-52's_discography	(Meet)_The_Flintstones	link
44510306	17435887	11	Meet_the_Flintstones	(Meet)_The_Flintstones	link
51787	17435887	51	The_Flintstones	(Meet)_The_Flintstones	link
""	17435887	12	other-wikipedia	(Meet)_The_Flintstones	other
""	17435887	204	other-google	(Meet)_The_Flintstones	other
""	27040363	333	other-google	(Mesitylene)molybdenum_tricarbonyl	other
""	27040363	14	other-empty	(Mesitylene)molybdenum_tricarbonyl	other
2941863	14141495	16	Methionine_synthase	(Methionine_synthase)_reductase	other
""	14141495	34	other-google	(Methionine_synthase)_reductase	other
""	3251721	48	other-empty	(Miss)understood	other
3587200	3251721	61	Ayumi_Hamasaki_discography	(Miss)understood	link
173061	3251721	118	Ayumi_Hamasaki	(Miss)understood	link
""	3251721	67	other-google	(Miss)understood	other
1763536	3251721	65	My_Story_(Ayumi_Hamasaki_album)	(Miss)understood	link
6586070	3251721	23	Secret_(Ayumi_Hamasaki_album)	(Miss)understood	link
169941	30607436	14	Merle_Haggard	(My_Friends_Are_Gonna_Be)_Strangers	link
13696651	30607436	23	Merle_Haggard_discography	(My_Friends_Are_Gonna_Be)_Strangers	link
""	30607436	47	other-google	(My_Friends_Are_Gonna_Be)_Strangers	other
4396752	5965482	17	Eurythmics_discography	(My_My)_Baby's_Gonna_Cry	link
5965349	5965482	51	Angel_(Eurythmics_song)	(My_My)_Baby's_Gonna_Cry	link
1159528	5965482	18	We_Too_Are_One	(My_My)_Baby's_Gonna_Cry	link
""	38725845	14	other-other	(N-acetylneuraminyl)-galactosylglucosylceramide_N-acetylgalactosaminyltransferase	other
1073594	""	10	Gull-wing_door	(NSU)_Thurner_RS	redlink
1415802	4527289	38	Leningrad_(band)	(Ne)_Polnoye_sobraniye_sochineniy	link
4527219	4527289	12	Babarobot	(Ne)_Polnoye_sobraniye_sochineniy	link
31391653	""	16	List_of_Kolkata_metro_stations	(New_Garia)	redlink
113429	2675524	18	Funkadelic_discography	(Not_Just)_Knee_Deep	link
106374	2675524	14	Funkadelic	(Not_Just)_Knee_Deep	link
16388830	2675524	31	Knee_Deep	(Not_Just)_Knee_Deep	link
""	2675524	16	other-wikipedia	(Not_Just)_Knee_Deep	other
""	2675524	421	other-google	(Not_Just)_Knee_Deep	other
""	2675524	54	other-empty	(Not_Just)_Knee_Deep	other
""	2675524	17	other-bing	(Not_Just)_Knee_Deep	other
2927610	2675524	20	Fuck_wit_Dre_Day_(And_Everybody's_Celebratin')	(Not_Just)_Knee_Deep	link
25911170	2675524	46	Good_Burger_(soundtrack)	(Not_Just)_Knee_Deep	link
6401921	2675524	55	Me_Myself_and_I_(De_La_Soul_song)	(Not_Just)_Knee_Deep	link
1258977	2675524	16	Shock_G	(Not_Just)_Knee_Deep	link
210569	2675524	30	Philippé_Wynne	(Not_Just)_Knee_Deep	link
106174	2675524	41	Parliament-Funkadelic	(Not_Just)_Knee_Deep	link
194546	2675524	12	The_Chronic	(Not_Just)_Knee_Deep	link
126007	2675524	74	Uncle_Jam_Wants_You	(Not_Just)_Knee_Deep	link
4916758	2675524	23	What's_My_Name?_(Snoop_Doggy_Dogg_song)	(Not_Just)_Knee_Deep	link
43621283	2675524	40	Sweet_Talker_(Jessie_J_album)	(Not_Just)_Knee_Deep	link
2227919	12230198	17	Steve_Almond	(Not_That_You_Asked)_Rants,_Exploits_and_Obsessions	link
""	28082999	18	other-google	(Now_You_See_Me)_Now_You_Don't	other
""	11277534	35	other-wikipedia	(Now_and_Then_There's)_A_Fool_Such_as_I	other
""	11277534	329	other-google	(Now_and_Then_There's)_A_Fool_Such_as_I	other
""	11277534	63	other-empty	(Now_and_Then_There's)_A_Fool_Such_as_I	other
9336656	11277534	13	One_Night_(song)	(Now_and_Then_There's)_A_Fool_Such_as_I	link
43673664	11277534	11	The_Bootleg_Series_Vol._11:_The_Basement_Tapes_Complete	(Now_and_Then_There's)_A_Fool_Such_as_I	other
""	11277534	16	other-bing	(Now_and_Then_There's)_A_Fool_Such_as_I	other
1562110	11277534	16	Tommy_Edwards	(Now_and_Then_There's)_A_Fool_Such_as_I	link
15580374	11277534	11	Main_Page	(Now_and_Then_There's)_A_Fool_Such_as_I	other
197772	11277534	13	Petula_Clark	(Now_and_Then_There's)_A_Fool_Such_as_I	link
""	11277534	34	other-other	(Now_and_Then_There's)_A_Fool_Such_as_I	other
9288	11277534	46	Elvis_Presley	(Now_and_Then_There's)_A_Fool_Such_as_I	link
37656731	11277534	11	Hank_Snow_discography	(Now_and_Then_There's)_A_Fool_Such_as_I	link
34787239	11277534	41	Elvis_Presley_singles_discography	(Now_and_Then_There's)_A_Fool_Such_as_I	link
1118383	11277534	16	Bob_Dylan_discography	(Now_and_Then_There's)_A_Fool_Such_as_I	other
